;111;CUEROS VACUNOS;21;L 21 MITILLI LEANDRO;1;
;111;CUEROS VACUNOS;22;L PECORILE;0;
;111;CUEROS VACUNOS;23;L 23 MITILLI JORGE;1;
;111;CUEROS VACUNOS;24;L24 FRIDO;0;
;111;CUEROS VACUNOS;25;L 25 FRAVA;0;
;111;CUEROS VACUNOS;26;TOTO SAPORE;0;
;111;CUEROS VACUNOS;36;L 36 MAYCAR SA (VITAL);1;
;111;CUEROS VACUNOS;39;L39 BYB BELEN BOSCARDIN;0;
;111;CUEROS VACUNOS;40;L40 COMERCIAL B BCA;0;
;111;CUEROS VACUNOS;41;L41 ENV AL VACIO;0;
;111;CUEROS VACUNOS;43;L43 GONZALEZ RENE;0;
;111;CUEROS VACUNOS;46;L46 HAPINESS;0;
;111;CUEROS VACUNOS;47;L 47 RESTO VICTOR;0;
;111;CUEROS VACUNOS;48;L37 SORENTO PASTAS;0;
;111;CUEROS VACUNOS;49;L CARITAS;0;
;111;CUEROS VACUNOS;50;CENTRAL DE RESTAURANTES;0;
;111;CUEROS VACUNOS;51;MAYCAR TROZADO AL VACIO;0;
;111;CUEROS VACUNOS;52;CENCOSUD;347.35;
;112;MORCILLA C/NUEZ Y ACEITUNAS;26;TOTO SAPORE;301.833;
;112;MORCILLA C/NUEZ Y ACEITUNAS;1;L 1 COMERCIO;248.8605;
;112;MORCILLA C/NUEZ Y ACEITUNAS;2;L 2 VILLARINO;268.632;
;112;MORCILLA C/NUEZ Y ACEITUNAS;3;L3 MAYORISTA;240.87;
;112;MORCILLA C/NUEZ Y ACEITUNAS;4;L 4 P ALTA/SIERRA;284.781;
;112;MORCILLA C/NUEZ Y ACEITUNAS;5;L 5 M HERMOSO/DORREGO;230.853;
;112;MORCILLA C/NUEZ Y ACEITUNAS;6;L 6 JUMBO;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;7;L 7 GRUPO DON BARTOLOMEO;393.0045;
;112;MORCILLA C/NUEZ Y ACEITUNAS;8;L 8 INC;1.1;
;112;MORCILLA C/NUEZ Y ACEITUNAS;9;L 9 SUCURSALES;68.662;
;112;MORCILLA C/NUEZ Y ACEITUNAS;10;L10 USHBAHIA SRL;248.325;
;112;MORCILLA C/NUEZ Y ACEITUNAS;11;L 11 PLANETA EMPANADA;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;12;L 12 YAGUAR;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;13;L 13 Makro Fiambres;0;
